,Unnamed: 0,state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,start_date,end_date,time,dobbs_code,quarter,days_multiplier,exposure_code,births_other,pop_other
59,60,Alaska,2017,6,423.0,992.0,245.0,158.0,511.0,566.0,397.0,1075.0,581.0,616.0,54.0,831.0,133.0,1660.0,642.0,1044.0,146369.0,5040.0,82914.0,11886.0,46529.0,104318.0,42051.0,21057.0,49799.0,39385.0,36128.0,62502.0,83867.0,45373.0,56478.0,44518.0,0.0,0,2017-11-01,2017-12-31,2017-11-01,0.0,2017-Q4,1.010989010989011,0,642.0,46529.0
60,61,Alaska,2018,1,426.0,927.0,234.0,163.0,473.0,535.0,387.0,1016.0,568.0,645.0,47.0,770.0,146.0,1587.0,624.0,942.0,145145.0,4969.0,81575.0,11845.0,46756.0,104815.0,40330.0,21544.0,47365.0,39160.0,37076.0,63363.0,81782.0,44372.0,55611.0,45162.0,0.0,0,2018-01-01,2018-02-28,2018-01-01,0.0,2018-Q1,0.989010989010989,0,624.0,46756.0
61,62,Alaska,2018,2,467.0,994.0,274.0,163.0,493.0,611.0,450.0,1134.0,600.0,693.0,43.0,864.0,148.0,1735.0,680.0,1042.0,145145.0,4969.0,81575.0,11845.0,46756.0,104815.0,40330.0,21544.0,47365.0,39160.0,37076.0,63363.0,81782.0,44372.0,55611.0,45162.0,0.0,0,2018-03-01,2018-04-30,2018-03-01,0.0,2018-Q1,1.010989010989011,0,680.0,46756.0
62,63,Alaska,2018,3,455.0,1028.0,261.0,148.0,528.0,589.0,454.0,1115.0,626.0,677.0,46.0,923.0,128.0,1744.0,647.0,1067.0,145145.0,4969.0,81575.0,11845.0,46756.0,104815.0,40330.0,21544.0,47365.0,39160.0,37076.0,63363.0,81782.0,44372.0,55611.0,45162.0,0.0,0,2018-05-01,2018-06-30,2018-05-01,0.0,2018-Q2,1.010989010989011,0,647.0,46756.0
63,64,Alaska,2018,4,404.0,1080.0,262.0,158.0,526.0,570.0,468.0,1136.0,609.0,668.0,53.0,885.0,139.0,1746.0,669.0,1078.0,145145.0,4969.0,81575.0,11845.0,46756.0,104815.0,40330.0,21544.0,47365.0,39160.0,37076.0,63363.0,81782.0,44372.0,55611.0,45162.0,0.0,0,2018-07-01,2018-08-31,2018-07-01,0.0,2018-Q3,1.010989010989011,0,669.0,46756.0
64,65,Alaska,2018,5,439.0,978.0,254.0,161.0,512.0,538.0,439.0,1069.0,597.0,619.0,48.0,805.0,122.0,1671.0,696.0,1052.0,145145.0,4969.0,81575.0,11845.0,46756.0,104815.0,40330.0,21544.0,47365.0,39160.0,37076.0,63363.0,81782.0,44372.0,55611.0,45162.0,0.0,0,2018-09-01,2018-10-31,2018-09-01,0.0,2018-Q3,1.0,0,696.0,46756.0
65,66,Alaska,2018,6,414.0,900.0,275.0,146.0,487.0,550.0,385.0,1031.0,554.0,596.0,43.0,803.0,122.0,1589.0,621.0,993.0,145145.0,4969.0,81575.0,11845.0,46756.0,104815.0,40330.0,21544.0,47365.0,39160.0,37076.0,63363.0,81782.0,44372.0,55611.0,45162.0,0.0,0,2018-11-01,2018-12-31,2018-11-01,0.0,2018-Q4,1.010989010989011,0,621.0,46756.0
66,67,Alaska,2019,1,374.0,905.0,248.0,152.0,478.0,486.0,381.0,954.0,570.0,617.0,31.0,737.0,127.0,1527.0,632.0,910.0,144302.0,4891.0,80690.0,11824.0,46897.0,106998.0,37304.0,15935.0,49376.0,40774.0,38217.0,67280.0,77022.0,43419.0,55083.0,45800.0,0.0,0,2019-01-01,2019-02-28,2019-01-01,0.0,2019-Q1,0.989010989010989,0,632.0,46897.0
67,68,Alaska,2019,2,459.0,973.0,280.0,164.0,494.0,590.0,442.0,1130.0,581.0,655.0,66.0,879.0,128.0,1712.0,639.0,1057.0,144302.0,4891.0,80690.0,11824.0,46897.0,106998.0,37304.0,15935.0,49376.0,40774.0,38217.0,67280.0,77022.0,43419.0,55083.0,45800.0,0.0,0,2019-03-01,2019-04-30,2019-03-01,0.0,2019-Q1,1.010989010989011,0,639.0,46897.0
68,69,Alaska,2019,3,419.0,945.0,268.0,146.0,522.0,546.0,401.0,1011.0,621.0,642.0,52.0,771.0,127.0,1632.0,682.0,990.0,144302.0,4891.0,80690.0,11824.0,46897.0,106998.0,37304.0,15935.0,49376.0,40774.0,38217.0,67280.0,77022.0,43419.0,55083.0,45800.0,0.0,0,2019-05-01,2019-06-30,2019-05-01,0.0,2019-Q2,1.010989010989011,0,682.0,46897.0
69,70,Alaska,2019,4,440.0,1041.0,285.0,153.0,559.0,556.0,467.0,1123.0,642.0,653.0,53.0,907.0,154.0,1766.0,652.0,1113.0,144302.0,4891.0,80690.0,11824.0,46897.0,106998.0,37304.0,15935.0,49376.0,40774.0,38217.0,67280.0,77022.0,43419.0,55083.0,45800.0,0.0,0,2019-07-01,2019-08-31,2019-07-01,0.0,2019-Q3,1.010989010989011,0,652.0,46897.0
70,71,Alaska,2019,5,393.0,988.0,291.0,160.0,489.0,522.0,462.0,1072.0,600.0,644.0,54.0,824.0,133.0,1672.0,661.0,1028.0,144302.0,4891.0,80690.0,11824.0,46897.0,106998.0,37304.0,15935.0,49376.0,40774.0,38217.0,67280.0,77022.0,43419.0,55083.0,45800.0,0.0,0,2019-09-01,2019-10-31,2019-09-01,0.0,2019-Q3,1.0,0,661.0,46897.0
71,72,Alaska,2019,6,361.0,860.0,271.0,120.0,455.0,515.0,372.0,945.0,545.0,542.0,33.0,728.0,118.0,1492.0,613.0,950.0,144302.0,4891.0,80690.0,11824.0,46897.0,106998.0,37304.0,15935.0,49376.0,40774.0,38217.0,67280.0,77022.0,43419.0,55083.0,45800.0,0.0,0,2019-11-01,2019-12-31,2019-11-01,0.0,2019-Q4,1.010989010989011,0,613.0,46897.0
72,73,Alaska,2020,1,396.0,888.0,249.0,119.0,504.0,509.0,372.0,963.0,566.0,607.0,49.0,770.0,108.0,1533.0,606.0,926.0,143626.0,4785.0,79578.0,11968.0,47295.0,107096.0,36530.0,16853.0,48343.0,37342.0,41087.0,67797.0,75829.0,43745.0,53304.0,46577.0,0.0,0,2020-01-01,2020-02-29,2020-01-01,0.0,2020-Q1,1.0,0,606.0,47295.0
73,74,Alaska,2020,2,366.0,896.0,270.0,124.0,464.0,525.0,401.0,1009.0,522.0,565.0,48.0,792.0,97.0,1532.0,595.0,967.0,143626.0,4785.0,79578.0,11968.0,47295.0,107096.0,36530.0,16853.0,48343.0,37342.0,41087.0,67797.0,75829.0,43745.0,53304.0,46577.0,0.0,0,2020-03-01,2020-04-30,2020-03-01,0.0,2020-Q1,1.010989010989011,0,595.0,47295.0
74,75,Alaska,2020,3,385.0,972.0,283.0,142.0,515.0,524.0,430.0,1029.0,610.0,644.0,45.0,842.0,142.0,1640.0,611.0,996.0,143626.0,4785.0,79578.0,11968.0,47295.0,107096.0,36530.0,16853.0,48343.0,37342.0,41087.0,67797.0,75829.0,43745.0,53304.0,46577.0,0.0,0,2020-05-01,2020-06-30,2020-05-01,0.0,2020-Q2,1.010989010989011,0,611.0,47295.0
75,76,Alaska,2020,4,395.0,922.0,241.0,146.0,494.0,520.0,376.0,972.0,586.0,613.0,36.0,776.0,121.0,1558.0,625.0,945.0,143626.0,4785.0,79578.0,11968.0,47295.0,107096.0,36530.0,16853.0,48343.0,37342.0,41087.0,67797.0,75829.0,43745.0,53304.0,46577.0,0.0,0,2020-07-01,2020-08-31,2020-07-01,0.0,2020-Q3,1.010989010989011,0,625.0,47295.0
76,77,Alaska,2020,5,397.0,951.0,274.0,132.0,530.0,509.0,418.0,1002.0,618.0,637.0,55.0,791.0,125.0,1622.0,651.0,985.0,143626.0,4785.0,79578.0,11968.0,47295.0,107096.0,36530.0,16853.0,48343.0,37342.0,41087.0,67797.0,75829.0,43745.0,53304.0,46577.0,0.0,0,2020-09-01,2020-10-31,2020-09-01,0.0,2020-Q3,1.0,0,651.0,47295.0
77,78,Alaska,2020,6,393.0,896.0,276.0,122.0,485.0,518.0,419.0,1020.0,544.0,600.0,48.0,791.0,139.0,1565.0,587.0,965.0,143626.0,4785.0,79578.0,11968.0,47295.0,107096.0,36530.0,16853.0,48343.0,37342.0,41087.0,67797.0,75829.0,43745.0,53304.0,46577.0,0.0,0,2020-11-01,2020-12-31,2020-11-01,0.0,2020-Q4,1.010989010989011,0,587.0,47295.0
78,79,Alaska,2021,1,347.0,823.0,236.0,122.0,423.0,453.0,386.0,893.0,513.0,554.0,30.0,733.0,117.0,1406.0,526.0,852.0,144090.0,4763.0,79493.0,12223.0,47611.0,108043.0,36047.0,17904.0,47695.0,34212.0,44279.0,68850.0,75240.0,43760.0,52783.0,47547.0,0.0,0,2021-01-01,2021-02-28,2021-01-01,0.0,2021-Q1,0.989010989010989,0,526.0,47611.0
79,80,Alaska,2021,2,418.0,918.0,275.0,128.0,488.0,530.0,424.0,993.0,618.0,647.0,46.0,793.0,137.0,1611.0,635.0,964.0,144090.0,4763.0,79493.0,12223.0,47611.0,108043.0,36047.0,17904.0,47695.0,34212.0,44279.0,68850.0,75240.0,43760.0,52783.0,47547.0,0.0,0,2021-03-01,2021-04-30,2021-03-01,0.0,2021-Q1,1.010989010989011,0,635.0,47611.0
80,81,Alaska,2021,3,413.0,963.0,291.0,138.0,539.0,508.0,452.0,1070.0,596.0,605.0,37.0,804.0,141.0,1667.0,685.0,1062.0,144090.0,4763.0,79493.0,12223.0,47611.0,108043.0,36047.0,17904.0,47695.0,34212.0,44279.0,68850.0,75240.0,43760.0,52783.0,47547.0,0.0,0,2021-05-01,2021-06-30,2021-05-01,0.0,2021-Q2,1.010989010989011,0,685.0,47611.0
81,82,Alaska,2021,4,408.0,935.0,337.0,137.0,491.0,535.0,486.0,1071.0,608.0,600.0,42.0,853.0,146.0,1680.0,639.0,1080.0,144090.0,4763.0,79493.0,12223.0,47611.0,108043.0,36047.0,17904.0,47695.0,34212.0,44279.0,68850.0,75240.0,43760.0,52783.0,47547.0,0.0,0,2021-07-01,2021-08-31,2021-07-01,0.0,2021-Q3,1.010989010989011,0,639.0,47611.0
82,83,Alaska,2021,5,371.0,917.0,277.0,109.0,466.0,513.0,455.0,1011.0,554.0,585.0,48.0,788.0,143.0,1565.0,586.0,980.0,144090.0,4763.0,79493.0,12223.0,47611.0,108043.0,36047.0,17904.0,47695.0,34212.0,44279.0,68850.0,75240.0,43760.0,52783.0,47547.0,0.0,0,2021-09-01,2021-10-31,2021-09-01,0.0,2021-Q3,1.0,0,586.0,47611.0
83,84,Alaska,2021,6,354.0,809.0,258.0,135.0,440.0,466.0,359.0,894.0,527.0,569.0,38.0,714.0,113.0,1421.0,556.0,852.0,144090.0,4763.0,79493.0,12223.0,47611.0,108043.0,36047.0,17904.0,47695.0,34212.0,44279.0,68850.0,75240.0,43760.0,52783.0,47547.0,0.0,0,2021-11-01,2021-12-31,2021-11-01,0.0,2021-Q4,1.010989010989011,0,556.0,47611.0
84,85,Alaska,2022,1,370.0,813.0,269.0,145.0,471.0,434.0,379.0,878.0,574.0,569.0,43.0,677.0,140.0,1452.0,592.0,883.0,144221.0,4720.0,79203.0,12397.0,47901.0,107227.0,36994.0,20548.0,49665.0,36259.0,37749.0,64067.0,80154.0,43376.0,52400.0,48445.0,0.0,0,2022-01-01,2022-02-28,2022-01-01,0.0,2022-Q1,0.989010989010989,0,592.0,47901.0
85,86,Alaska,2022,2,365.0,956.0,290.0,133.0,498.0,508.0,450.0,1029.0,580.0,597.0,43.0,827.0,130.0,1611.0,611.0,1014.0,144221.0,4720.0,79203.0,12397.0,47901.0,107227.0,36994.0,20548.0,49665.0,36259.0,37749.0,64067.0,80154.0,43376.0,52400.0,48445.0,0.0,0,2022-03-01,2022-04-30,2022-03-01,0.0,2022-Q1,1.010989010989011,0,611.0,47901.0
86,87,Alaska,2022,3,373.0,940.0,297.0,126.0,523.0,475.0,454.0,1021.0,585.0,629.0,34.0,813.0,126.0,1610.0,637.0,981.0,144221.0,4720.0,79203.0,12397.0,47901.0,107227.0,36994.0,20548.0,49665.0,36259.0,37749.0,64067.0,80154.0,43376.0,52400.0,48445.0,0.0,0,2022-05-01,2022-06-30,2022-05-01,0.0,2022-Q2,1.010989010989011,0,637.0,47901.0
87,88,Alaska,2022,4,387.0,945.0,303.0,120.0,530.0,497.0,461.0,1041.0,591.0,634.0,42.0,778.0,144.0,1635.0,671.0,1001.0,144221.0,4720.0,79203.0,12397.0,47901.0,107227.0,36994.0,20548.0,49665.0,36259.0,37749.0,64067.0,80154.0,43376.0,52400.0,48445.0,0.0,0,2022-07-01,2022-08-31,2022-07-01,0.0,2022-Q3,1.010989010989011,0,671.0,47901.0
88,89,Alaska,2022,5,407.0,858.0,293.0,111.0,515.0,486.0,420.0,1024.0,534.0,567.0,52.0,808.0,128.0,1558.0,570.0,991.0,144221.0,4720.0,79203.0,12397.0,47901.0,107227.0,36994.0,20548.0,49665.0,36259.0,37749.0,64067.0,80154.0,43376.0,52400.0,48445.0,0.0,0,2022-09-01,2022-10-31,2022-09-01,0.0,2022-Q3,1.0,0,570.0,47901.0
89,90,Alaska,2022,6,363.0,848.0,264.0,120.0,489.0,449.0,394.0,916.0,559.0,565.0,35.0,725.0,126.0,1475.0,589.0,910.0,144221.0,4720.0,79203.0,12397.0,47901.0,107227.0,36994.0,20548.0,49665.0,36259.0,37749.0,64067.0,80154.0,43376.0,52400.0,48445.0,0.0,0,2022-11-01,2022-12-31,2022-11-01,0.0,2022-Q4,1.010989010989011,0,589.0,47901.0
90,91,Alaska,2023,1,349.0,836.0,251.0,124.0,453.0,439.0,396.0,898.0,537.0,550.0,40.0,703.0,122.0,1436.0,571.0,886.0,144352.11909917413,4677.388200713835,78914.05795478847,12573.476969647389,48192.76639852135,106417.16287959424,37965.878880350654,23582.45665773012,51716.36911625957,38428.47775634281,32182.005036247432,59616.27435003632,85388.93827751196,42995.36965265082,52019.77909554212,49359.96014469893,0.0,0,2023-01-01,2023-02-28,2023-01-01,,2023-Q1,0.989010989010989,0,571.0,48187.195974024435
91,92,Alaska,2023,2,348.0,816.0,303.0,112.0,479.0,431.0,423.0,944.0,522.0,529.0,37.0,712.0,136.0,1467.0,582.0,938.0,144352.11909917413,4677.388200713835,78914.05795478847,12573.476969647389,48192.76639852135,106417.16287959424,37965.878880350654,23582.45665773012,51716.36911625957,38428.47775634281,32182.005036247432,59616.27435003632,85388.93827751196,42995.36965265082,52019.77909554212,49359.96014469893,0.0,0,2023-03-01,2023-04-30,2023-03-01,,2023-Q1,1.010989010989011,0,582.0,48187.195974024435
92,93,Alaska,2023,3,365.0,901.0,272.0,125.0,496.0,496.0,394.0,984.0,554.0,555.0,28.0,789.0,125.0,1538.0,596.0,983.0,144352.11909917413,4677.388200713835,78914.05795478847,12573.476969647389,48192.76639852135,106417.16287959424,37965.878880350654,23582.45665773012,51716.36911625957,38428.47775634281,32182.005036247432,59616.27435003632,85388.93827751196,42995.36965265082,52019.77909554212,49359.96014469893,0.0,0,2023-05-01,2023-06-30,2023-05-01,,2023-Q2,1.010989010989011,0,596.0,48187.195974024435
93,94,Alaska,2023,4,369.0,864.0,272.0,117.0,499.0,448.0,421.0,936.0,566.0,527.0,36.0,688.0,145.0,1504.0,635.0,977.0,144352.11909917413,4677.388200713835,78914.05795478847,12573.476969647389,48192.76639852135,106417.16287959424,37965.878880350654,23582.45665773012,51716.36911625957,38428.47775634281,32182.005036247432,59616.27435003632,85388.93827751196,42995.36965265082,52019.77909554212,49359.96014469893,0.0,0,2023-07-01,2023-08-31,2023-07-01,,2023-Q3,1.010989010989011,0,635.0,48187.195974024435
94,95,Alaska,2023,5,344.0,865.0,319.0,95.0,521.0,477.0,401.0,961.0,563.0,539.0,31.0,718.0,137.0,1525.0,639.0,986.0,144352.11909917413,4677.388200713835,78914.05795478847,12573.476969647389,48192.76639852135,106417.16287959424,37965.878880350654,23582.45665773012,51716.36911625957,38428.47775634281,32182.005036247432,59616.27435003632,85388.93827751196,42995.36965265082,52019.77909554212,49359.96014469893,0.0,0,2023-09-01,2023-10-31,2023-09-01,,2023-Q3,1.0,0,639.0,48187.195974024435
95,96,Alaska,2023,6,347.0,864.0,303.0,112.0,518.0,457.0,401.0,957.0,556.0,515.0,37.0,731.0,126.0,1513.0,619.0,998.0,144352.11909917413,4677.388200713835,78914.05795478847,12573.476969647389,48192.76639852135,106417.16287959424,37965.878880350654,23582.45665773012,51716.36911625957,38428.47775634281,32182.005036247432,59616.27435003632,85388.93827751196,42995.36965265082,52019.77909554212,49359.96014469893,0.0,0,2023-11-01,2023-12-31,2023-11-01,,2023-Q4,1.010989010989011,0,619.0,48187.195974024435
96,98,Arizona,2016,1,4177.0,7558.0,2057.0,2496.0,3489.0,4454.0,3274.0,7534.0,6258.0,7257.0,657.0,5760.0,5688.0,13792.0,1687.0,6535.0,1340407.0,63150.0,625674.0,498527.0,153056.0,910783.0,429624.0,255000.0,409422.0,371682.0,304304.0,505331.0,835076.0,462906.0,456278.0,421223.0,0.0,0,2016-01-01,2016-02-29,2016-01-01,0.0,2016-Q1,1.0,0,1687.0,153056.0
97,99,Arizona,2016,2,3986.0,7537.0,1870.0,2333.0,3242.0,4352.0,3372.0,7526.0,5867.0,6846.0,614.0,5888.0,5302.0,13393.0,1589.0,6547.0,1340407.0,63150.0,625674.0,498527.0,153056.0,910783.0,429624.0,255000.0,409422.0,371682.0,304304.0,505331.0,835076.0,462906.0,456278.0,421223.0,0.0,0,2016-03-01,2016-04-30,2016-03-01,0.0,2016-Q1,1.010989010989011,0,1589.0,153056.0
98,100,Arizona,2016,3,3987.0,7518.0,1961.0,2308.0,3416.0,4281.0,3377.0,7557.0,5909.0,6847.0,658.0,5759.0,5377.0,13466.0,1672.0,6619.0,1340407.0,63150.0,625674.0,498527.0,153056.0,910783.0,429624.0,255000.0,409422.0,371682.0,304304.0,505331.0,835076.0,462906.0,456278.0,421223.0,0.0,0,2016-05-01,2016-06-30,2016-05-01,0.0,2016-Q2,1.010989010989011,0,1672.0,153056.0
99,101,Arizona,2016,4,4508.0,8152.0,2085.0,2663.0,3701.0,4919.0,3357.0,8004.0,6741.0,7829.0,721.0,6150.0,6206.0,14745.0,1668.0,6916.0,1340407.0,63150.0,625674.0,498527.0,153056.0,910783.0,429624.0,255000.0,409422.0,371682.0,304304.0,505331.0,835076.0,462906.0,456278.0,421223.0,0.0,0,2016-07-01,2016-08-31,2016-07-01,0.0,2016-Q3,1.010989010989011,0,1668.0,153056.0
100,102,Arizona,2016,5,4423.0,8253.0,2175.0,2705.0,3834.0,4677.0,3534.0,8110.0,6741.0,7844.0,737.0,5996.0,6302.0,14851.0,1816.0,7007.0,1340407.0,63150.0,625674.0,498527.0,153056.0,910783.0,429624.0,255000.0,409422.0,371682.0,304304.0,505331.0,835076.0,462906.0,456278.0,421223.0,0.0,0,2016-09-01,2016-10-31,2016-09-01,0.0,2016-Q3,1.0,0,1816.0,153056.0
101,103,Arizona,2016,6,4144.0,7773.0,2152.0,2520.0,3591.0,4539.0,3333.0,7628.0,6441.0,7527.0,673.0,5621.0,5992.0,14069.0,1783.0,6542.0,1340407.0,63150.0,625674.0,498527.0,153056.0,910783.0,429624.0,255000.0,409422.0,371682.0,304304.0,505331.0,835076.0,462906.0,456278.0,421223.0,0.0,0,2016-11-01,2016-12-31,2016-11-01,0.0,2016-Q4,1.010989010989011,0,1783.0,153056.0
102,104,Arizona,2017,1,3841.0,7294.0,1962.0,2232.0,3509.0,4141.0,3106.0,7112.0,5974.0,7087.0,728.0,5339.0,5467.0,13097.0,1563.0,6010.0,1354855.0,65253.0,624818.0,508895.0,155889.0,941671.0,413184.0,253036.0,416530.0,362410.0,322879.0,516558.0,838297.0,462505.0,465108.0,427242.0,0.0,0,2017-01-01,2017-02-28,2017-01-01,0.0,2017-Q1,0.989010989010989,0,1563.0,155889.0
103,105,Arizona,2017,2,3823.0,7321.0,1924.0,2200.0,3290.0,4242.0,3237.0,7402.0,5656.0,6782.0,624.0,5589.0,5321.0,13068.0,1534.0,6286.0,1354855.0,65253.0,624818.0,508895.0,155889.0,941671.0,413184.0,253036.0,416530.0,362410.0,322879.0,516558.0,838297.0,462505.0,465108.0,427242.0,0.0,0,2017-03-01,2017-04-30,2017-03-01,0.0,2017-Q1,1.010989010989011,0,1534.0,155889.0
104,106,Arizona,2017,3,3836.0,7307.0,1959.0,2260.0,3466.0,4095.0,3177.0,7280.0,5798.0,7014.0,678.0,5512.0,5385.0,13102.0,1527.0,6088.0,1354855.0,65253.0,624818.0,508895.0,155889.0,941671.0,413184.0,253036.0,416530.0,362410.0,322879.0,516558.0,838297.0,462505.0,465108.0,427242.0,0.0,0,2017-05-01,2017-06-30,2017-05-01,0.0,2017-Q2,1.010989010989011,0,1527.0,155889.0
105,107,Arizona,2017,4,4094.0,8076.0,2203.0,2452.0,3829.0,4544.0,3450.0,7922.0,6422.0,7707.0,735.0,5874.0,6107.0,14373.0,1657.0,6666.0,1354855.0,65253.0,624818.0,508895.0,155889.0,941671.0,413184.0,253036.0,416530.0,362410.0,322879.0,516558.0,838297.0,462505.0,465108.0,427242.0,0.0,0,2017-07-01,2017-08-31,2017-07-01,0.0,2017-Q3,1.010989010989011,0,1657.0,155889.0
106,108,Arizona,2017,5,4104.0,8159.0,2236.0,2524.0,3878.0,4600.0,3427.0,7867.0,6616.0,7776.0,745.0,5794.0,6268.0,14499.0,1692.0,6723.0,1354855.0,65253.0,624818.0,508895.0,155889.0,941671.0,413184.0,253036.0,416530.0,362410.0,322879.0,516558.0,838297.0,462505.0,465108.0,427242.0,0.0,0,2017-09-01,2017-10-31,2017-09-01,0.0,2017-Q3,1.0,0,1692.0,155889.0
107,109,Arizona,2017,6,3878.0,7489.0,2152.0,2345.0,3495.0,4324.0,3262.0,7439.0,6064.0,7069.0,712.0,5503.0,5752.0,13519.0,1552.0,6450.0,1354855.0,65253.0,624818.0,508895.0,155889.0,941671.0,413184.0,253036.0,416530.0,362410.0,322879.0,516558.0,838297.0,462505.0,465108.0,427242.0,0.0,0,2017-11-01,2017-12-31,2017-11-01,0.0,2017-Q4,1.010989010989011,0,1552.0,155889.0
108,110,Arizona,2018,1,3732.0,7127.0,2044.0,2170.0,3357.0,4120.0,3192.0,7047.0,5831.0,6791.0,713.0,5263.0,5360.0,12903.0,1567.0,6112.0,1375686.0,67780.0,628979.0,520010.0,158917.0,978991.0,396695.0,237584.0,437904.0,377025.0,323173.0,529831.0,845855.0,467114.0,473919.0,434653.0,0.0,0,2018-01-01,2018-02-28,2018-01-01,0.0,2018-Q1,0.989010989010989,0,1567.0,158917.0
109,111,Arizona,2018,2,3558.0,7104.0,2090.0,2038.0,3337.0,4022.0,3295.0,7185.0,5551.0,6362.0,693.0,5276.0,5268.0,12752.0,1515.0,6390.0,1375686.0,67780.0,628979.0,520010.0,158917.0,978991.0,396695.0,237584.0,437904.0,377025.0,323173.0,529831.0,845855.0,467114.0,473919.0,434653.0,0.0,0,2018-03-01,2018-04-30,2018-03-01,0.0,2018-Q1,1.010989010989011,0,1515.0,158917.0
110,112,Arizona,2018,3,3566.0,7287.0,2028.0,2131.0,3318.0,4051.0,3324.0,7202.0,5659.0,6368.0,702.0,5387.0,5218.0,12881.0,1574.0,6513.0,1375686.0,67780.0,628979.0,520010.0,158917.0,978991.0,396695.0,237584.0,437904.0,377025.0,323173.0,529831.0,845855.0,467114.0,473919.0,434653.0,0.0,0,2018-05-01,2018-06-30,2018-05-01,0.0,2018-Q2,1.010989010989011,0,1574.0,158917.0
111,113,Arizona,2018,4,3966.0,7974.0,2194.0,2411.0,3764.0,4522.0,3375.0,7705.0,6418.0,7066.0,721.0,5661.0,6106.0,14134.0,1646.0,7068.0,1375686.0,67780.0,628979.0,520010.0,158917.0,978991.0,396695.0,237584.0,437904.0,377025.0,323173.0,529831.0,845855.0,467114.0,473919.0,434653.0,0.0,0,2018-07-01,2018-08-31,2018-07-01,0.0,2018-Q3,1.010989010989011,0,1646.0,158917.0
112,114,Arizona,2018,5,3995.0,8003.0,2241.0,2359.0,3860.0,4516.0,3437.0,7775.0,6443.0,7166.0,732.0,5718.0,6185.0,14239.0,1604.0,7073.0,1375686.0,67780.0,628979.0,520010.0,158917.0,978991.0,396695.0,237584.0,437904.0,377025.0,323173.0,529831.0,845855.0,467114.0,473919.0,434653.0,0.0,0,2018-09-01,2018-10-31,2018-09-01,0.0,2018-Q3,1.0,0,1604.0,158917.0
113,115,Arizona,2018,6,3710.0,7662.0,2236.0,2323.0,3645.0,4282.0,3305.0,7379.0,6206.0,6788.0,729.0,5417.0,5865.0,13608.0,1597.0,6820.0,1375686.0,67780.0,628979.0,520010.0,158917.0,978991.0,396695.0,237584.0,437904.0,377025.0,323173.0,529831.0,845855.0,467114.0,473919.0,434653.0,0.0,0,2018-11-01,2018-12-31,2018-11-01,0.0,2018-Q4,1.010989010989011,0,1597.0,158917.0
114,116,Arizona,2019,1,3629.0,7237.0,2030.0,2088.0,3452.0,4135.0,3167.0,7037.0,5845.0,6459.0,733.0,5134.0,5480.0,12896.0,1549.0,6437.0,1398758.0,70385.0,634495.0,531146.0,162732.0,1015211.0,383547.0,241566.0,443642.0,364161.0,349389.0,524608.0,874150.0,472432.0,484280.0,442046.0,0.0,0,2019-01-01,2019-02-28,2019-01-01,0.0,2019-Q1,0.989010989010989,0,1549.0,162732.0
115,117,Arizona,2019,2,3347.0,7403.0,2005.0,1932.0,3434.0,3996.0,3343.0,7114.0,5628.0,6101.0,784.0,5217.0,5199.0,12755.0,1555.0,6654.0,1398758.0,70385.0,634495.0,531146.0,162732.0,1015211.0,383547.0,241566.0,443642.0,364161.0,349389.0,524608.0,874150.0,472432.0,484280.0,442046.0,0.0,0,2019-03-01,2019-04-30,2019-03-01,0.0,2019-Q1,1.010989010989011,0,1555.0,162732.0
116,118,Arizona,2019,3,3302.0,7054.0,2068.0,1953.0,3280.0,3923.0,3218.0,6892.0,5509.0,6009.0,739.0,5186.0,5022.0,12424.0,1477.0,6415.0,1398758.0,70385.0,634495.0,531146.0,162732.0,1015211.0,383547.0,241566.0,443642.0,364161.0,349389.0,524608.0,874150.0,472432.0,484280.0,442046.0,0.0,0,2019-05-01,2019-06-30,2019-05-01,0.0,2019-Q2,1.010989010989011,0,1477.0,162732.0
117,119,Arizona,2019,4,3738.0,8048.0,2337.0,2308.0,3870.0,4437.0,3456.0,7759.0,6343.0,6963.0,762.0,5592.0,6185.0,14123.0,1584.0,7160.0,1398758.0,70385.0,634495.0,531146.0,162732.0,1015211.0,383547.0,241566.0,443642.0,364161.0,349389.0,524608.0,874150.0,472432.0,484280.0,442046.0,0.0,0,2019-07-01,2019-08-31,2019-07-01,0.0,2019-Q3,1.010989010989011,0,1584.0,162732.0
118,120,Arizona,2019,5,3682.0,7893.0,2150.0,2217.0,3605.0,4384.0,3466.0,7350.0,6358.0,6744.0,765.0,5433.0,6000.0,13725.0,1527.0,6981.0,1398758.0,70385.0,634495.0,531146.0,162732.0,1015211.0,383547.0,241566.0,443642.0,364161.0,349389.0,524608.0,874150.0,472432.0,484280.0,442046.0,0.0,0,2019-09-01,2019-10-31,2019-09-01,0.0,2019-Q3,1.0,0,1527.0,162732.0
